date,code,name,ID,result,equipment
20230329,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230330,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230331,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230401,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230403,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230404,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230405,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230406,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230407,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230408,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230410,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230411,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230412,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230413,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230414,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230415,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230417,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230418,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230419,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230420,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230421,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230422,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230424,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230425,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230426,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230427,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230428,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230429,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230502,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230503,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230504,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230504,DA0014,"Anti-HBe (Ql),Blood",Z5123002,1.6,진단면역(COBASe801_3번장비)
20230506,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230508,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230509,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230510,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230511,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230512,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230513,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230515,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230516,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230517,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230518,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230519,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230520,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230522,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230523,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230524,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230525,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230526,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230529,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230530,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230531,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230601,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230602,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230603,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230605,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230607,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230608,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230609,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230610,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230612,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230613,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230614,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230615,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230616,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230617,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230619,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230620,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230621,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230622,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230623,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230624,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230626,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230627,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230628,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230629,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230630,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230701,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230703,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230704,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230705,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230706,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230707,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230708,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230710,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230711,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230712,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230713,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230714,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230715,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230717,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230718,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230719,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230720,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230721,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230722,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230724,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230725,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230726,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230727,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230728,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230729,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
20230731,DA0014,"Anti-HBe (Ql),Blood",Z5123002,0.6,진단면역(COBASe801_3번장비)
_,DA0014,"Anti-HBe (Ql),Blood",Z5123001,,진단면역(COBASe801_3번장비)
20230102,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230103,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230104,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230105,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230106,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230107,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230109,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230110,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230111,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230112,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230113,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230114,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230116,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230117,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230118,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230119,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230120,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230125,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,_
20230126,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230127,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230128,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230130,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230131,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230201,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230202,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230203,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230204,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230206,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230207,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230208,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230209,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230210,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230211,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230213,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230214,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230215,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230216,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230217,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230218,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230220,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230221,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230222,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230223,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230224,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230225,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230227,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230228,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230302,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230303,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230304,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230306,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230307,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230308,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230309,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230310,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230311,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230313,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230314,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230315,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230316,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230317,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230318,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230320,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230321,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230322,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230323,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.4,진단면역(COBASe801_3번장비)
20230324,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230325,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230327,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230328,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230329,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230330,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230331,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230401,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230403,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230404,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230405,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230406,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230407,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230408,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230410,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230411,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230412,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230413,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230414,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230415,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230417,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230418,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230419,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230420,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230421,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230422,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230424,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230425,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230426,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230427,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230428,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230429,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230502,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230503,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230504,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230506,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230508,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230509,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230510,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230511,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230512,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230513,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230515,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230516,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230517,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230518,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230519,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230520,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230522,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230523,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230524,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230525,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230526,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230529,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230530,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230531,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230601,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230602,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230603,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230605,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230607,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230608,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230609,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230610,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230612,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230613,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230614,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230615,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230616,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230617,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230619,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230620,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230621,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230622,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.6,진단면역(COBASe801_3번장비)
20230623,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230624,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230626,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230627,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230628,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230629,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230630,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230701,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230703,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230704,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230705,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230706,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230707,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230708,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230710,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230711,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230712,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230713,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
20230714,DA0014,"Anti-HBe (Ql),Blood",Z5123001,1.5,진단면역(COBASe801_3번장비)
